id,student_id,transport_id,datum,afstand_km,status
3220,644,4,2026-02-03,1,Afwezig
3221,645,2,2026-04-24,12,Aanwezig
3222,645,8,2026-04-04,12,Te laat
3223,645,5,2026-03-15,12,Aanwezig
3224,645,6,2026-05-15,12,Te laat
3225,645,2,2026-02-23,12,Afwezig
3226,646,9,2026-02-05,12,Afwezig
3227,646,1,2026-04-26,12,Aanwezig
3228,646,6,2026-01-30,12,Aanwezig
3229,646,3,2026-02-12,12,Afwezig
3230,646,3,2026-03-27,12,Aanwezig
3231,647,10,2026-02-20,1,Te laat
3232,647,1,2026-05-24,1,Afwezig
3233,647,4,2026-04-09,1,Aanwezig
3234,647,7,2026-03-31,1,Afwezig
3235,647,6,2026-04-14,1,Te laat
3236,648,8,2026-03-20,20,Aanwezig
3237,648,3,2026-01-25,20,Te laat
3238,648,5,2026-05-16,20,Aanwezig
3239,648,8,2026-04-01,20,Te laat
3240,648,4,2026-01-02,20,Te laat
3241,649,5,2026-03-24,34,Aanwezig
3242,649,9,2026-05-03,34,Te laat
3243,649,1,2026-01-12,34,Aanwezig
3244,649,10,2026-01-30,34,Afwezig
3245,649,8,2026-01-20,34,Aanwezig
3246,650,5,2026-03-21,21,Aanwezig
3247,650,2,2026-06-27,21,Aanwezig
3248,650,3,2026-04-05,21,Aanwezig
3249,650,2,2026-01-24,21,Te laat
3250,650,6,2026-04-19,21,Aanwezig
3251,651,7,2026-05-15,34,Afwezig
3252,651,4,2026-04-23,34,Aanwezig
3253,651,7,2026-05-08,34,Aanwezig
3254,651,5,2026-03-27,34,Afwezig
3255,651,10,2026-06-24,34,Afwezig
3256,652,9,2026-03-30,14,Aanwezig
3257,652,9,2026-06-05,14,Aanwezig
3258,652,5,2026-05-30,14,Afwezig
3259,652,5,2026-04-05,14,Te laat
3260,652,1,2026-05-28,14,Te laat
3261,653,2,2026-01-30,2,Afwezig
3262,653,9,2026-03-29,2,Te laat
3263,653,10,2026-05-07,2,Te laat
3264,653,6,2026-03-06,2,Te laat
3265,653,9,2026-01-21,2,Aanwezig
3266,654,9,2026-06-18,11,Afwezig
3267,654,1,2026-03-19,11,Aanwezig
3268,654,6,2026-06-30,11,Afwezig
3269,654,8,2026-02-05,11,Te laat
3270,654,10,2026-05-14,11,Aanwezig
3271,655,6,2026-01-07,24,Aanwezig
3272,655,3,2026-03-14,24,Aanwezig
3273,655,1,2026-06-09,24,Afwezig
3274,655,4,2026-01-31,24,Afwezig
3275,655,3,2026-04-11,24,Afwezig
3276,656,1,2026-04-18,6,Te laat
3277,656,6,2026-02-14,6,Te laat
3278,656,2,2026-03-27,6,Afwezig
3279,656,2,2026-03-05,6,Afwezig
3280,656,4,2026-04-17,6,Aanwezig
3281,657,6,2026-02-12,23,Afwezig
3282,657,9,2026-01-22,23,Te laat
3283,657,9,2026-05-26,23,Afwezig
3284,657,10,2026-05-15,23,Afwezig
3285,657,5,2026-03-30,23,Te laat
3286,658,2,2026-02-21,12,Afwezig
3287,658,6,2026-02-28,12,Te laat
3288,658,10,2026-06-12,12,Aanwezig
3289,658,10,2026-06-01,12,Te laat
3290,658,9,2026-01-14,12,Afwezig
3291,659,1,2026-06-21,11,Te laat
3292,659,5,2026-02-05,11,Afwezig
3293,659,1,2026-06-08,11,Te laat
3294,659,4,2026-04-18,11,Afwezig
3295,659,4,2026-05-18,11,Te laat
3296,660,4,2026-06-10,24,Aanwezig
3297,660,4,2026-05-09,24,Aanwezig
3298,660,6,2026-03-28,24,Te laat
3299,660,3,2026-02-05,24,Afwezig
3300,660,1,2026-06-04,24,Aanwezig
3301,661,1,2026-01-26,36,Te laat
3302,661,7,2026-04-24,36,Te laat
3303,661,9,2026-06-04,36,Afwezig
3304,661,3,2026-04-04,36,Te laat
3305,661,5,2026-02-17,36,Aanwezig
3306,662,2,2026-04-27,17,Afwezig
3307,662,8,2026-05-27,17,Afwezig
3308,662,5,2026-02-14,17,Aanwezig
3309,662,3,2026-01-26,17,Aanwezig
3310,662,3,2026-01-22,17,Afwezig
3311,663,6,2026-03-04,7,Te laat
3312,663,6,2026-03-30,7,Aanwezig
3313,663,4,2026-06-29,7,Afwezig
3314,663,7,2026-06-18,7,Afwezig
3315,663,8,2026-01-22,7,Afwezig
3316,664,8,2026-01-14,34,Te laat
3317,664,1,2026-02-16,34,Te laat
3318,664,8,2026-01-18,34,Afwezig
3319,664,1,2026-02-17,34,Te laat
3320,664,3,2026-04-18,34,Te laat
3321,665,2,2026-02-10,26,Te laat
3322,665,9,2026-01-09,26,Aanwezig
3323,665,4,2026-06-15,26,Afwezig
3324,665,8,2026-04-17,26,Te laat
3325,665,4,2026-05-07,26,Aanwezig
3326,666,10,2026-05-30,4,Afwezig
3327,666,3,2026-04-30,4,Te laat
3328,666,7,2026-06-28,4,Te laat
3329,666,4,2026-06-15,4,Afwezig
3330,666,8,2026-06-29,4,Te laat
3331,667,5,2026-04-19,12,Te laat
3332,667,2,2026-03-27,12,Aanwezig
3333,667,3,2026-05-14,12,Te laat
3334,667,10,2026-04-14,12,Te laat
3335,667,6,2026-02-05,12,Aanwezig
3336,668,10,2026-01-17,11,Te laat
3337,668,2,2026-04-13,11,Te laat
3338,668,10,2026-05-16,11,Te laat
3339,668,1,2026-02-10,11,Te laat
3340,668,7,2026-04-03,11,Afwezig
3341,669,9,2026-06-19,11,Aanwezig
3342,669,1,2026-05-20,11,Aanwezig
3343,669,6,2026-03-14,11,Te laat
3344,669,9,2026-04-20,11,Aanwezig
3345,669,6,2026-01-08,11,Afwezig
3346,670,6,2026-02-11,9,Aanwezig
3347,670,6,2026-03-18,9,Aanwezig
3348,670,7,2026-05-12,9,Aanwezig
3349,670,10,2026-06-10,9,Te laat
3350,670,5,2026-02-09,9,Te laat
3351,671,8,2026-06-28,7,Te laat
3352,671,5,2026-03-31,7,Te laat
3353,671,10,2026-06-17,7,Aanwezig
3354,671,9,2026-06-22,7,Aanwezig
3355,671,7,2026-05-15,7,Te laat
3356,672,6,2026-06-19,21,Aanwezig
3357,672,10,2026-02-20,21,Te laat
3358,672,2,2026-03-09,21,Afwezig
3359,672,9,2026-01-21,21,Te laat
3360,672,10,2026-06-21,21,Aanwezig
3361,673,10,2026-05-17,36,Aanwezig
3362,673,10,2026-01-22,36,Aanwezig
3363,673,4,2026-03-18,36,Afwezig
3364,673,5,2026-01-02,36,Afwezig
3365,673,6,2026-04-28,36,Afwezig
3366,674,6,2026-02-22,22,Afwezig
3367,674,1,2026-04-21,22,Aanwezig
3368,674,3,2026-05-01,22,Te laat
3369,674,7,2026-02-27,22,Te laat
3370,674,8,2026-06-10,22,Afwezig
3371,675,2,2026-03-12,3,Afwezig
3372,675,3,2026-05-03,3,Afwezig
3373,675,5,2026-04-20,3,Te laat
3374,675,9,2026-01-15,3,Afwezig
3375,675,1,2026-03-17,3,Te laat
3376,676,5,2026-05-15,29,Afwezig
3377,676,3,2026-01-03,29,Te laat
3378,676,3,2026-04-25,29,Te laat
3379,676,8,2026-02-07,29,Afwezig
3380,676,2,2026-06-26,29,Afwezig
3381,677,1,2026-06-20,33,Te laat
3382,677,1,2026-05-20,33,Te laat
3383,677,3,2026-05-13,33,Afwezig
3384,677,8,2026-05-11,33,Te laat
3385,677,3,2026-05-13,33,Aanwezig
3386,678,4,2026-05-22,14,Aanwezig
3387,678,7,2026-06-01,14,Te laat
3388,678,1,2026-03-19,14,Te laat
3389,678,4,2026-01-11,14,Te laat
3390,678,7,2026-05-15,14,Aanwezig
3391,679,6,2026-04-06,28,Afwezig
3392,679,3,2026-04-19,28,Aanwezig
3393,679,2,2026-04-09,28,Afwezig
3394,679,5,2026-03-06,28,Aanwezig
3395,679,5,2026-05-18,28,Te laat
3396,680,1,2026-04-13,23,Afwezig
3397,680,5,2026-06-17,23,Te laat
3398,680,2,2026-02-13,23,Afwezig
3399,680,5,2026-02-09,23,Aanwezig
3400,680,7,2026-05-21,23,Aanwezig
3401,681,5,2026-05-01,26,Afwezig
3402,681,10,2026-05-27,26,Aanwezig
3403,681,8,2026-01-16,26,Te laat
3404,681,8,2026-04-09,26,Aanwezig
3405,681,10,2026-05-02,26,Aanwezig
3406,682,1,2026-06-21,8,Te laat
3407,682,6,2026-04-22,8,Afwezig
3408,682,5,2026-05-23,8,Afwezig
3409,682,2,2026-05-01,8,Afwezig
3410,682,1,2026-04-27,8,Afwezig
3411,683,5,2026-06-17,18,Afwezig
3412,683,8,2026-06-26,18,Aanwezig
3413,683,1,2026-05-02,18,Te laat
3414,683,2,2026-01-05,18,Te laat
3415,683,2,2026-05-24,18,Aanwezig
3416,684,2,2026-02-05,23,Afwezig
3417,684,7,2026-04-13,23,Afwezig
3418,684,5,2026-06-28,23,Afwezig
3419,684,9,2026-06-15,23,Afwezig
3420,684,10,2026-06-13,23,Te laat
3421,685,10,2026-05-10,1,Afwezig
3422,685,2,2026-02-01,1,Te laat
3423,685,6,2026-01-28,1,Te laat
3424,685,7,2026-04-17,1,Afwezig
3425,685,8,2026-05-30,1,Afwezig
3426,686,2,2026-06-08,3,Afwezig
3427,686,2,2026-02-13,3,Afwezig
3428,686,9,2026-04-19,3,Aanwezig
3429,686,3,2026-05-01,3,Afwezig
3430,686,10,2026-05-10,3,Te laat
3431,687,10,2026-01-12,7,Te laat
3432,687,1,2026-06-03,7,Te laat
3433,687,2,2026-05-11,7,Te laat
3434,687,3,2026-01-08,7,Afwezig
3435,687,3,2026-02-15,7,Te laat
3436,688,4,2026-02-03,6,Afwezig
3437,688,2,2026-02-20,6,Aanwezig
3438,688,2,2026-06-10,6,Aanwezig
3439,688,10,2026-05-28,6,Aanwezig
3440,688,3,2026-02-10,6,Afwezig
3441,689,2,2026-01-09,15,Afwezig
3442,689,3,2026-04-20,15,Te laat
3443,689,2,2026-01-27,15,Te laat
3444,689,7,2026-05-17,15,Aanwezig
3445,689,1,2026-03-06,15,Aanwezig
3446,690,3,2026-04-11,13,Aanwezig
3447,690,8,2026-04-19,13,Afwezig
3448,690,4,2026-06-18,13,Afwezig
3449,690,2,2026-03-01,13,Te laat
3450,690,8,2026-05-06,13,Afwezig
3451,691,2,2026-01-01,23,Aanwezig
3452,691,3,2026-02-03,23,Aanwezig
3453,691,7,2026-04-18,23,Aanwezig
3454,691,3,2026-02-20,23,Aanwezig
3455,691,7,2026-06-23,23,Afwezig
3456,692,10,2026-01-15,27,Te laat
3457,692,5,2026-06-04,27,Te laat
3458,692,8,2026-03-06,27,Afwezig
3459,692,5,2026-02-15,27,Aanwezig
3460,692,6,2026-03-08,27,Afwezig
3461,693,7,2026-01-23,37,Afwezig
3462,693,4,2026-04-19,37,Afwezig
3463,693,3,2026-03-08,37,Afwezig
3464,693,9,2026-04-30,37,Aanwezig
3465,693,3,2026-01-23,37,Aanwezig
3466,694,4,2026-04-11,39,Aanwezig
3467,694,10,2026-05-23,39,Aanwezig
3468,694,5,2026-05-31,39,Aanwezig
3469,694,7,2026-02-20,39,Te laat
3470,694,8,2026-02-04,39,Aanwezig
3471,695,5,2026-04-05,9,Aanwezig
3472,695,1,2026-04-01,9,Te laat
3473,695,9,2026-02-17,9,Te laat
3474,695,4,2026-05-23,9,Te laat
3475,695,5,2026-03-17,9,Aanwezig
3476,696,6,2026-03-19,29,Aanwezig
3477,696,7,2026-01-08,29,Afwezig
3478,696,6,2026-03-16,29,Aanwezig
3479,696,7,2026-03-05,29,Aanwezig
3480,696,7,2026-01-12,29,Afwezig
3481,697,6,2026-01-03,34,Afwezig
3482,697,1,2026-06-21,34,Afwezig
3483,697,7,2026-06-22,34,Aanwezig
3484,697,8,2026-02-19,34,Te laat
3485,697,7,2026-05-20,34,Te laat
3486,698,4,2026-02-02,2,Afwezig
3487,698,9,2026-01-07,2,Afwezig
3488,698,4,2026-03-10,2,Aanwezig
3489,698,9,2026-02-17,2,Afwezig
3490,698,5,2026-04-19,2,Te laat
3491,699,7,2026-06-30,15,Afwezig
3492,699,8,2026-02-25,15,Afwezig
3493,699,7,2026-03-01,15,Te laat
3494,699,1,2026-02-14,15,Te laat
3495,699,10,2026-04-13,15,Afwezig
3496,700,7,2026-04-26,30,Afwezig
3497,700,10,2026-01-15,30,Te laat
3498,700,6,2026-06-28,30,Aanwezig
3499,700,2,2026-03-16,30,Aanwezig
3500,700,6,2026-05-02,30,Te laat
3501,701,1,2026-04-14,1,Te laat
3502,701,4,2026-04-05,1,Aanwezig
3503,701,10,2026-02-23,1,Te laat
3504,701,10,2026-01-06,1,Afwezig
3505,701,9,2026-04-24,1,Afwezig
3506,702,8,2026-04-26,30,Aanwezig
3507,702,7,2026-06-10,30,Aanwezig
3508,702,4,2026-03-27,30,Afwezig
3509,702,6,2026-04-06,30,Afwezig
3510,702,10,2026-01-26,30,Te laat
3511,703,8,2026-03-08,10,Afwezig
3512,703,2,2026-01-06,10,Te laat
3513,703,6,2026-01-03,10,Aanwezig
3514,703,5,2026-06-27,10,Afwezig
3515,703,10,2026-03-02,10,Afwezig
3516,704,2,2026-01-25,2,Te laat
3517,704,2,2026-03-13,2,Aanwezig
3518,704,2,2026-04-12,2,Aanwezig
3519,704,6,2026-02-14,2,Aanwezig
3520,704,4,2026-06-03,2,Te laat
3521,705,1,2026-01-31,18,Aanwezig
3522,705,5,2026-02-04,18,Aanwezig
3523,705,5,2026-03-09,18,Afwezig
3524,705,1,2026-06-19,18,Afwezig
3525,705,10,2026-03-14,18,Aanwezig
3526,706,6,2026-02-23,7,Te laat
3527,706,1,2026-05-08,7,Afwezig
3528,706,6,2026-05-23,7,Te laat
3529,706,6,2026-06-04,7,Afwezig
3530,706,6,2026-01-25,7,Aanwezig
3531,707,5,2026-06-25,38,Afwezig
3532,707,9,2026-05-31,38,Aanwezig
3533,707,1,2026-01-18,38,Te laat
3534,707,10,2026-04-16,38,Afwezig
3535,707,6,2026-04-11,38,Aanwezig
3536,708,10,2026-04-23,1,Afwezig
3537,708,9,2026-03-30,1,Te laat
3538,708,7,2026-06-28,1,Afwezig
3539,708,8,2026-04-22,1,Te laat
3540,708,5,2026-05-04,1,Aanwezig
3541,709,2,2026-06-08,30,Afwezig
3542,709,1,2026-04-29,30,Te laat
3543,709,5,2026-06-14,30,Aanwezig
3544,709,5,2026-01-18,30,Te laat
3545,709,5,2026-06-04,30,Te laat
3546,710,2,2026-06-09,21,Afwezig
3547,710,1,2026-01-04,21,Te laat
3548,710,2,2026-02-09,21,Te laat
3549,710,2,2026-03-13,21,Aanwezig
3550,710,3,2026-01-31,21,Afwezig
3551,711,5,2026-01-17,30,Afwezig
3552,711,1,2026-01-18,30,Aanwezig
3553,711,2,2026-02-20,30,Aanwezig
3554,711,4,2026-03-18,30,Afwezig
3555,711,6,2026-03-22,30,Aanwezig
3556,712,5,2026-04-04,25,Aanwezig
3557,712,4,2026-06-29,25,Afwezig
3558,712,4,2026-04-27,25,Te laat
3559,712,7,2026-04-06,25,Afwezig
3560,712,6,2026-06-15,25,Afwezig
3561,713,9,2026-03-30,29,Te laat
3562,713,1,2026-05-06,29,Aanwezig
3563,713,10,2026-05-15,29,Afwezig
3564,713,8,2026-02-11,29,Afwezig
3565,713,3,2026-04-17,29,Te laat
3566,714,4,2026-05-26,33,Afwezig
3567,714,10,2026-06-16,33,Afwezig
3568,714,10,2026-06-14,33,Afwezig
3569,714,5,2026-03-24,33,Afwezig
3570,714,9,2026-06-28,33,Te laat
3571,715,9,2026-06-12,8,Te laat
3572,715,3,2026-05-15,8,Afwezig
3573,715,8,2026-01-10,8,Aanwezig
3574,715,4,2026-02-08,8,Te laat
3575,715,6,2026-01-03,8,Te laat
3576,716,4,2026-01-27,26,Afwezig
3577,716,3,2026-04-18,26,Aanwezig
3578,716,5,2026-04-02,26,Te laat
3579,716,2,2026-02-09,26,Aanwezig
3580,716,6,2026-01-02,26,Aanwezig
3581,717,5,2026-01-07,33,Aanwezig
3582,717,9,2026-01-28,33,Te laat
3583,717,2,2026-02-19,33,Te laat
3584,717,2,2026-06-21,33,Aanwezig
3585,717,7,2026-03-29,33,Te laat
3586,718,8,2026-06-12,23,Te laat
3587,718,3,2026-02-04,23,Aanwezig
3588,718,9,2026-06-07,23,Te laat
3589,718,7,2026-05-22,23,Aanwezig
3590,718,5,2026-05-25,23,Te laat
3591,719,3,2026-04-28,2,Te laat
3592,719,4,2026-05-28,2,Te laat
3593,719,6,2026-03-26,2,Te laat
3594,719,10,2026-05-19,2,Afwezig
3595,719,1,2026-06-07,2,Te laat
3596,720,6,2026-04-02,36,Afwezig
3597,720,6,2026-04-10,36,Aanwezig
3598,720,7,2026-02-11,36,Afwezig
3599,720,9,2026-01-01,36,Te laat
3600,720,4,2026-02-26,36,Afwezig
3601,721,6,2026-01-13,14,Afwezig
3602,721,5,2026-04-09,14,Aanwezig
3603,721,4,2026-03-06,14,Afwezig
3604,721,6,2026-04-06,14,Afwezig
3605,721,10,2026-03-25,14,Afwezig
3606,722,6,2026-03-19,20,Afwezig
3607,722,5,2026-04-03,20,Aanwezig
3608,722,2,2026-02-10,20,Aanwezig
3609,722,9,2026-06-11,20,Afwezig
3610,722,10,2026-03-16,20,Te laat
3611,723,2,2026-03-10,19,Afwezig
3612,723,10,2026-01-25,19,Aanwezig
3613,723,4,2026-05-08,19,Aanwezig
3614,723,6,2026-03-07,19,Aanwezig
3615,723,8,2026-02-23,19,Aanwezig
3616,724,5,2026-03-07,27,Aanwezig
3617,724,7,2026-04-07,27,Afwezig
3618,724,6,2026-01-07,27,Te laat
3619,724,4,2026-03-10,27,Aanwezig
3620,724,7,2026-03-21,27,Afwezig
3621,725,9,2026-02-16,1,Afwezig
3622,725,5,2026-04-06,1,Aanwezig
3623,725,2,2026-04-01,1,Afwezig
3624,725,10,2026-02-05,1,Aanwezig
3625,725,7,2026-04-29,1,Aanwezig
3626,726,6,2026-01-02,28,Afwezig
3627,726,8,2026-05-25,28,Afwezig
3628,726,5,2026-03-18,28,Aanwezig
3629,726,6,2026-06-06,28,Afwezig
3630,726,3,2026-03-27,28,Aanwezig
3631,727,4,2026-06-21,5,Afwezig
3632,727,4,2026-01-01,5,Aanwezig
3633,727,2,2026-06-03,5,Te laat
3634,727,3,2026-01-19,5,Aanwezig
3635,727,9,2026-02-01,5,Te laat
3636,728,9,2026-01-28,5,Te laat
3637,728,1,2026-05-14,5,Te laat
3638,728,6,2026-02-25,5,Te laat
3639,728,8,2026-05-05,5,Te laat
3640,728,3,2026-06-04,5,Afwezig
3641,729,1,2026-02-27,22,Aanwezig
3642,729,2,2026-05-07,22,Te laat
3643,729,4,2026-03-23,22,Te laat
3644,729,4,2026-03-26,22,Afwezig
3645,729,8,2026-01-23,22,Afwezig
3646,730,3,2026-05-17,4,Te laat
3647,730,4,2026-05-06,4,Afwezig
3648,730,9,2026-04-01,4,Te laat
3649,730,1,2026-05-04,4,Afwezig
3650,730,9,2026-03-13,4,Aanwezig
3651,731,9,2026-03-19,16,Afwezig
3652,731,10,2026-02-19,16,Aanwezig
3653,731,4,2026-04-20,16,Afwezig
3654,731,4,2026-02-13,16,Aanwezig
3655,731,3,2026-06-15,16,Te laat
3656,732,6,2026-01-19,18,Afwezig
3657,732,6,2026-03-18,18,Aanwezig
3658,732,10,2026-04-24,18,Aanwezig
3659,732,5,2026-02-17,18,Aanwezig
3660,732,2,2026-04-08,18,Aanwezig
3661,733,5,2026-03-17,14,Te laat
3662,733,6,2026-01-05,14,Aanwezig
3663,733,9,2026-05-14,14,Aanwezig
3664,733,6,2026-03-27,14,Te laat
3665,733,6,2026-03-04,14,Te laat
3666,734,1,2026-05-14,2,Te laat
3667,734,10,2026-05-17,2,Afwezig
3668,734,5,2026-04-18,2,Afwezig
3669,734,4,2026-06-29,2,Afwezig
3670,734,10,2026-01-14,2,Te laat
3671,735,2,2026-04-30,5,Afwezig
3672,735,3,2026-05-30,5,Aanwezig
3673,735,5,2026-03-23,5,Te laat
3674,735,8,2026-04-04,5,Aanwezig
3675,735,3,2026-05-12,5,Aanwezig
3676,736,2,2026-05-23,21,Aanwezig
3677,736,10,2026-05-01,21,Te laat
3678,736,6,2026-06-09,21,Afwezig
3679,736,7,2026-05-03,21,Te laat
3680,736,7,2026-04-21,21,Afwezig
3681,737,4,2026-01-18,30,Aanwezig
3682,737,2,2026-02-21,30,Afwezig
3683,737,2,2026-03-07,30,Te laat
3684,737,7,2026-01-28,30,Te laat
3685,737,5,2026-06-15,30,Afwezig
3686,738,5,2026-03-21,5,Te laat
3687,738,9,2026-01-31,5,Afwezig
3688,738,6,2026-05-21,5,Aanwezig
3689,738,7,2026-02-19,5,Te laat
3690,738,10,2026-01-23,5,Te laat
3691,739,6,2026-02-12,12,Aanwezig
3692,739,10,2026-04-11,12,Te laat
3693,739,9,2026-03-14,12,Afwezig
3694,739,3,2026-04-13,12,Te laat
3695,739,8,2026-03-01,12,Afwezig
3696,740,6,2026-05-25,31,Aanwezig
3697,740,10,2026-01-01,31,Te laat
3698,740,9,2026-05-06,31,Te laat
3699,740,10,2026-06-24,31,Afwezig
3700,740,9,2026-04-09,31,Te laat
3701,741,5,2026-03-11,22,Te laat
3702,741,6,2026-01-05,22,Afwezig
3703,741,2,2026-03-04,22,Aanwezig
3704,741,9,2026-04-11,22,Afwezig
3705,741,6,2026-01-07,22,Te laat
3706,742,2,2026-04-01,40,Afwezig
3707,742,5,2026-03-15,40,Aanwezig
3708,742,4,2026-01-12,40,Te laat
3709,742,9,2026-01-16,40,Te laat
3710,742,7,2026-04-21,40,Te laat
3711,743,7,2026-06-19,27,Aanwezig
3712,743,7,2026-03-21,27,Afwezig
3713,743,9,2026-01-31,27,Aanwezig
3714,743,3,2026-03-16,27,Aanwezig
3715,743,8,2026-04-21,27,Te laat
3716,744,2,2026-02-19,10,Afwezig
3717,744,7,2026-02-05,10,Afwezig
3718,744,8,2026-01-25,10,Te laat
3719,744,6,2026-01-03,10,Aanwezig
3720,744,2,2026-05-18,10,Te laat
3721,745,10,2026-01-27,10,Te laat
3722,745,9,2026-06-09,10,Aanwezig
3723,745,7,2026-06-04,10,Aanwezig
3724,745,4,2026-03-26,10,Te laat
3725,745,3,2026-01-23,10,Aanwezig
3726,746,5,2026-05-01,36,Afwezig
3727,746,9,2026-05-05,36,Aanwezig
3728,746,8,2026-05-02,36,Afwezig
3729,746,5,2026-05-01,36,Aanwezig
3730,746,5,2026-05-14,36,Afwezig
3731,747,6,2026-03-22,40,Te laat
3732,747,2,2026-06-17,40,Afwezig
3733,747,8,2026-04-20,40,Te laat
3734,747,10,2026-03-20,40,Aanwezig
3735,747,4,2026-02-14,40,Te laat
3736,748,6,2026-01-31,30,Aanwezig
3737,748,5,2026-01-12,30,Te laat
3738,748,8,2026-06-14,30,Te laat
3739,748,8,2026-04-02,30,Aanwezig
3740,748,2,2026-05-30,30,Afwezig
3741,749,10,2026-03-12,23,Te laat
3742,749,4,2026-02-20,23,Afwezig
3743,749,2,2026-06-05,23,Afwezig
3744,749,1,2026-06-23,23,Te laat
3745,749,9,2026-01-13,23,Afwezig
3746,750,10,2026-03-12,30,Aanwezig
3747,750,7,2026-05-26,30,Aanwezig
3748,750,2,2026-05-29,30,Afwezig
3749,750,4,2026-06-03,30,Te laat
3750,750,6,2026-01-10,30,Afwezig
3751,751,8,2026-04-18,32,Afwezig
3752,751,2,2026-05-23,32,Aanwezig
3753,751,5,2026-06-23,32,Afwezig
3754,751,10,2026-02-09,32,Te laat
3755,751,7,2026-06-02,32,Te laat
3756,752,5,2026-01-26,9,Afwezig
3757,752,9,2026-01-13,9,Afwezig
3758,752,10,2026-03-01,9,Te laat
3759,752,7,2026-03-22,9,Afwezig
3760,752,8,2026-02-18,9,Afwezig
3761,753,5,2026-05-11,12,Te laat
3762,753,1,2026-04-17,12,Afwezig
3763,753,8,2026-01-20,12,Aanwezig
3764,753,9,2026-06-23,12,Te laat
3765,753,1,2026-06-20,12,Te laat
3766,754,6,2026-03-23,39,Te laat
3767,754,10,2026-03-31,39,Aanwezig
3768,754,7,2026-05-02,39,Aanwezig
3769,754,1,2026-04-26,39,Afwezig
3770,754,6,2026-03-19,39,Te laat
3771,755,8,2026-03-26,5,Aanwezig
3772,755,4,2026-03-10,5,Afwezig
3773,755,1,2026-01-06,5,Aanwezig
3774,755,7,2026-04-01,5,Aanwezig
3775,755,6,2026-04-01,5,Aanwezig
3776,756,8,2026-06-05,30,Aanwezig
3777,756,4,2026-04-08,30,Afwezig
3778,756,8,2026-02-07,30,Te laat
3779,756,10,2026-03-15,30,Afwezig
3780,756,9,2026-02-21,30,Afwezig
3781,757,8,2026-05-31,27,Te laat
3782,757,7,2026-06-03,27,Aanwezig
3783,757,1,2026-03-28,27,Aanwezig
3784,757,9,2026-06-21,27,Afwezig
3785,757,3,2026-05-13,27,Aanwezig
3786,758,6,2026-02-08,28,Afwezig
3787,758,8,2026-03-19,28,Te laat
3788,758,7,2026-05-05,28,Aanwezig
3789,758,10,2026-01-29,28,Te laat
3790,758,3,2026-05-08,28,Afwezig
3791,759,10,2026-01-27,23,Aanwezig
3792,759,2,2026-03-04,23,Te laat
3793,759,5,2026-04-10,23,Aanwezig
3794,759,8,2026-02-08,23,Afwezig
3795,759,6,2026-03-24,23,Afwezig
3796,760,1,2026-04-02,34,Te laat
3797,760,10,2026-01-25,34,Afwezig
3798,760,8,2026-01-28,34,Aanwezig
3799,760,10,2026-02-14,34,Te laat
3800,760,7,2026-06-30,34,Aanwezig
3801,761,2,2026-04-16,15,Aanwezig
3802,761,1,2026-03-25,15,Afwezig
3803,761,7,2026-05-04,15,Afwezig
3804,761,10,2026-04-02,15,Te laat
3805,761,10,2026-04-05,15,Afwezig
3806,762,2,2026-04-18,10,Afwezig
3807,762,6,2026-06-27,10,Afwezig
3808,762,10,2026-06-30,10,Te laat
3809,762,2,2026-06-19,10,Afwezig
3810,762,7,2026-03-16,10,Aanwezig
3811,763,1,2026-06-15,5,Afwezig
3812,763,2,2026-03-09,5,Aanwezig
3813,763,5,2026-04-21,5,Te laat
3814,763,9,2026-03-31,5,Te laat
3815,763,4,2026-04-27,5,Afwezig
3816,764,9,2026-01-16,28,Afwezig
3817,764,10,2026-03-26,28,Afwezig
3818,764,1,2026-04-04,28,Te laat
3819,764,10,2026-01-28,28,Te laat
3820,764,5,2026-01-02,28,Te laat
3821,765,1,2026-01-06,13,Aanwezig
3822,765,7,2026-04-16,13,Te laat
3823,765,1,2026-01-13,13,Te laat
3824,765,7,2026-02-19,13,Afwezig
3825,765,4,2026-03-20,13,Te laat
3826,766,9,2026-01-31,28,Te laat
3827,766,10,2026-01-13,28,Afwezig
3828,766,5,2026-03-25,28,Afwezig
3829,766,5,2026-06-21,28,Afwezig
3830,766,3,2026-04-05,28,Te laat
3831,767,6,2026-02-04,25,Afwezig
3832,767,8,2026-05-31,25,Aanwezig
3833,767,6,2026-05-13,25,Te laat
3834,767,10,2026-02-23,25,Te laat
3835,767,7,2026-03-24,25,Aanwezig
3836,768,5,2026-01-13,33,Te laat
3837,768,6,2026-02-05,33,Afwezig
3838,768,5,2026-06-06,33,Aanwezig
3839,768,6,2026-06-21,33,Te laat
3840,768,6,2026-04-17,33,Te laat
3841,769,1,2026-03-28,26,Te laat
3842,769,10,2026-06-24,26,Afwezig
3843,769,7,2026-01-29,26,Te laat
3844,769,3,2026-06-21,26,Aanwezig
3845,769,7,2026-04-22,26,Aanwezig
3846,770,1,2026-02-25,31,Te laat
3847,770,10,2026-01-26,31,Te laat
3848,770,3,2026-01-28,31,Te laat
3849,770,3,2026-02-10,31,Te laat
3850,770,6,2026-01-16,31,Afwezig
3851,771,6,2026-01-07,26,Aanwezig
3852,771,2,2026-04-22,26,Afwezig
3853,771,8,2026-06-28,26,Te laat
3854,771,1,2026-06-07,26,Aanwezig
3855,771,8,2026-02-08,26,Afwezig
